||||ASEC Mimosas|0|0|-8|14|Possession|4|2016-06-28||0|0||15|BallReceived|32|8||||0|0|0|0|0|1|Ahly||0||1|0||0||1|1900-01-01|0|Ahmed Fathi|0|1|90||0|0|0.0|0|300|4|2|235|Ahmed Fathi Abdel Monem Ahmed|4|0|0|4|Success|10||Ahly|1899-12-30 00:10:00|1899-12-30 00:00:10|ASEC Mimosas|-15|-33||0.16666666666666666|1899-12-30 00:00:10|||
||||ASEC Mimosas|0|0|0|0|Defensive|3|2016-06-28||0|0||0|InterceptClear|37|1165||||0|0|1|0|-1|2|Ahly||0||0|0||0||52|1900-01-01|0|Mo'men Zakaria|0|1|0||0|0|0.0|0|0|0|0|546|Mo'men Zakaria|0|0|0|0||||Ahly|1899-12-30 00:10:00|1899-12-30 00:00:10|ASEC Mimosas|-1|15||46.91666666666666|1899-12-30 00:46:55|||
||||ASEC Mimosas|234|Hossam Ashour|0|0|Possession|4|2016-06-28||-12|-14||0|Pass|15|9||||Hossam Ashour-Ahmed Fathi|234-235|0|0|0|1|Ahly||0||0|1||0||2|1900-01-01|0|Ahmed Fathi|0|1|0||5|Neutral|19.235384061671343|0|0|5|1|235|Ahmed Fathi Abdel Monem Ahmed|0|0|10|0|Success|10||Ahly|1899-12-30 00:11:00|1899-12-30 00:00:11|ASEC Mimosas|-15|-33||0.18333333333333332|1899-12-30 00:00:11|||
||||ASEC Mimosas|0|0|-15|-33|Possession|4|2016-06-28||0|0||15|BallReceived|32|10||||0|0|0|0|0|1|Ahly||0||1|0||0||1|1900-01-01|0|Hossam Ashour|0|1|45||0|0|0.0|0|235|5|2|234|Hossam Mohamed Ashour Sanad|6|0|0|5|Success|10||Ahly|1899-12-30 00:13:00|1899-12-30 00:00:13|ASEC Mimosas|-12|-14||0.21666666666666667|1899-12-30 00:00:13|||
||||ASEC Mimosas|261|Ahmad Hegazy|0|0|Possession|4|2016-06-28||-13|24||0|Pass|15|11||||Hossam Ashour-Ahmad Hegazy|234-261|0|0|0|1|Ahly||0||0|1||0||2|1900-01-01|0|Hossam Ashour|0|1|0||6|Neutral|38.01315561749642|0|0|6|1|234|Hossam Mohamed Ashour Sanad|0|0|12|0|Success|10||Ahly|1899-12-30 00:14:00|1899-12-30 00:00:14|ASEC Mimosas|-12|-14||0.23333333333333334|1899-12-30 00:00:14|||
||||ASEC Mimosas|0|0|0|0|Possession|4|2016-06-28||0|0||0|Recover|35|1166||||0|0|1|0|-1|2|Ahly||0||0|0||0||85|1900-01-01|0|Walid Soliman|0|1|0||0|0|0.0|0|0|0|0|119|Walid Soliman Said|0|0|0|0|Success|10||Ahly|1899-12-30 00:15:00|1899-12-30 00:00:15|ASEC Mimosas|-27|29||46.99999999999999|1899-12-30 00:47:00|||
||||ASEC Mimosas|228|Sherif Ekramy|0|0|Possession|4|2016-06-28||-56|-7||0|Pass|15|1167||||Walid Soliman-Sherif Ekramy|119-228|1|0|-1|2|Ahly||0||0|1||0||86|1900-01-01|0|Walid Soliman|0|1|0||444|Backwards|46.22769732530488|0|0|444|1|119|Walid Soliman Said|0|0|1168|0|Success|10||Ahly|1899-12-30 00:15:00|1899-12-30 00:00:15|ASEC Mimosas|-27|29||46.99999999999999|1899-12-30 00:47:00|||
||||ASEC Mimosas|0|0|-12|-14|Possession|4|2016-06-28||0|0||15|BallReceived|32|12||||0|0|0|0|0|1|Ahly||0||1|0||0||1|1900-01-01|0|Ahmad Hegazy|0|1|90||0|0|0.0|0|234|6|2|261|Ahmed El Sayed Ali El Sayed Hegazy|3|0|0|6|Success|10||Ahly|1899-12-30 00:17:00|1899-12-30 00:00:17|ASEC Mimosas|-13|24||0.2833333333333333|1899-12-30 00:00:17|||
||||ASEC Mimosas|681|Houssen Sayed|0|0|Possession|4|2016-06-28||3|35||0|Pass|15|13||||Ahmad Hegazy-Houssen Sayed|261-681|0|0|0|1|Ahly||0||0|1||0||2|1900-01-01|0|Ahmad Hegazy|0|1|0||7|Forward|19.4164878389476|0|0|7|1|261|Ahmed El Sayed Ali El Sayed Hegazy|0|0|14|0|Success|10||Ahly|1899-12-30 00:17:00|1899-12-30 00:00:17|ASEC Mimosas|-13|24||0.2833333333333333|1899-12-30 00:00:17|||
||||ASEC Mimosas|0|0|-13|24|Possession|4|2016-06-28||0|0||15|BallReceived|32|14||||0|0|0|0|0|1|Ahly||0||1|0||0||1|1900-01-01|0|Houssen Sayed|0|1|90||0|0|0.0|0|261|7|2|681|Houssen Sayed Hassan Ali|5|0|0|7|Success|10||Ahly|1899-12-30 00:19:00|1899-12-30 00:00:19|ASEC Mimosas|3|35||0.31666666666666665|1899-12-30 00:00:19|||
||||ASEC Mimosas|0|0|-56|-7|Possession|4|2016-06-28||0|0||15|BallReceived|32|1171||||0|0|1|0|-1|2|Ahly||0||1|0||0||144|1900-01-01|0|Ahmed Fathi|0|1|0||0|0|0.0|0|228|445|2|235|Ahmed Fathi Abdel Monem Ahmed|0|0|0|445|Success|10||Ahly|1899-12-30 00:19:00|1899-12-30 00:00:19|ASEC Mimosas|-28|-29||47.066666666666656|1899-12-30 00:47:04|||
||||ASEC Mimosas|7933|Ahmed Hamdi|0|0|Possession|4|2016-06-28||4|-37||0|Pass|15|1170||||Ahmed Fathi-Ahmed Hamdi|235-7933|1|0|-1|2|Ahly||0||0|1||0||143|1900-01-01|0|Ahmed Fathi|0|1|0||446|Forward|17.029386365926403|0|0|446|1|235|Ahmed Fathi Abdel Monem Ahmed|0|0|1172|0|Success|10||Ahly|1899-12-30 00:19:00|1899-12-30 00:00:19|ASEC Mimosas|-13|-38||47.066666666666656|1899-12-30 00:47:04|||
||||ASEC Mimosas|261|Ahmad Hegazy|0|0|Possession|4|2016-06-28||-12|32||0|Pass|15|15||||Ahmad Hegazy-Houssen Sayed|261-681|0|0|0|1|Ahly||0||0|1||0||2|1900-01-01|0|Houssen Sayed|0|1|0||8|Backwards|15.297058540778355|0|0|8|1|681|Houssen Sayed Hassan Ali|0|0|16|0|Success|10||Ahly|1899-12-30 00:20:00|1899-12-30 00:00:20|ASEC Mimosas|3|35||0.3333333333333333|1899-12-30 00:00:20|||
||||ASEC Mimosas|0|0|-13|-38|Possession|4|2016-06-28||0|0||15|BallReceived|32|1172||||0|0|1|0|-1|2|Ahly||0||1|0||0||41|1900-01-01|0|Ahmed Hamdi|0|1|0||0|0|0.0|0|235|446|2|7933|Ahmed Hamdi|0|0|0|446|Success|10||Ahly|1899-12-30 00:21:00|1899-12-30 00:00:21|ASEC Mimosas|4|-37||47.09999999999999|1899-12-30 00:47:06|||
||||ASEC Mimosas|0|0|3|35|Possession|4|2016-06-28||0|0||15|BallReceived|32|16||||0|0|0|0|0|1|Ahly||0||1|0||0||3|1900-01-01|0|Ahmad Hegazy|0|1|0||0|0|0.0|0|681|8|2|261|Ahmed El Sayed Ali El Sayed Hegazy|0|0|0|8|Success|10||Ahly|1899-12-30 00:22:00|1899-12-30 00:00:22|ASEC Mimosas|-12|32||0.36666666666666664|1899-12-30 00:00:22|||
||||ASEC Mimosas|681|Houssen Sayed|0|0|Possession|4|2016-06-28||7|37||0|Pass|15|17||||Ahmad Hegazy-Houssen Sayed|261-681|0|0|0|1|Ahly||0||0|1||0||4|1900-01-01|0|Ahmad Hegazy|0|1|0||9|Forward|19.6468827043885|0|0|9|1|261|Ahmed El Sayed Ali El Sayed Hegazy|0|0|18|0|Success|10||Ahly|1899-12-30 00:22:00|1899-12-30 00:00:22|ASEC Mimosas|-12|32||0.36666666666666664|1899-12-30 00:00:22|||
||||ASEC Mimosas|300|Hossam Ghaly|0|0|Possession|4|2016-06-28||-9|-23||0|Pass|15|1173||||Hossam Ghaly-Ahmed Hamdi|300-7933|1|0|-1|2|Ahly||0||0|1||0||42|1900-01-01|0|Ahmed Hamdi|0|1|0||447|Backwards|19.1049731745428|0|0|447|1|7933|Ahmed Hamdi|0|0|1174|0|Success|10||Ahly|1899-12-30 00:22:00|1899-12-30 00:00:22|ASEC Mimosas|4|-37||47.11666666666665|1899-12-30 00:47:07|||
||||ASEC Mimosas|0|0|4|-37|Possession|4|2016-06-28||0|0||19|BallReceived|32|1174||||0|0|1|0|-1|2|Ahly||0||1|0||0||133|1900-01-01|0|Hossam Ghaly|0|1|0||0|0|0.0|0|7933|447|2|300|Hossam El Sayed Ghaly|0|0|0|447|Success|10||Ahly|1899-12-30 00:23:00|1899-12-30 00:00:23|ASEC Mimosas|-9|-23||47.13333333333332|1899-12-30 00:47:08|||
||||ASEC Mimosas|0|0|-12|32|Possession|4|2016-06-28||0|0||15|BallReceived|32|18||||0|0|0|0|0|1|Ahly||0||1|0||0||3|1900-01-01|0|Houssen Sayed|0|1|0||0|0|0.0|0|261|9|2|681|Houssen Sayed Hassan Ali|0|0|0|9|Success|10||Ahly|1899-12-30 00:24:00|1899-12-30 00:00:24|ASEC Mimosas|7|37||0.39999999999999997|1899-12-30 00:00:24|||
||||ASEC Mimosas|0|0|0|0|Possession|4|2016-06-28||0|0||0|Dribble|19|1175||||0|0|1|0|-1|2|Ahly||0||0|0||0||134|1900-01-01|0|Hossam Ghaly|0|1|0||0|0|0.0|0|0|0|0|300|Hossam El Sayed Ghaly|0|0|0|0|Success|10||Ahly|1899-12-30 00:24:00|1899-12-30 00:00:24|ASEC Mimosas|-11|-22||47.14999999999999|1899-12-30 00:47:09|||
||||ASEC Mimosas|0|0|0|0|Possession|4|2016-06-28||0|0||0|Tackle|33|1176||||0|0|1|0|1|2|Ahly||0||0|0||0||23|1900-01-01|0|Daouda Diarrassouba|0|1|0||0|0|0.0|0|0|0|0|9018|Daouda Diarrassouba|0|0|0|0|Fail|11||ASEC Mimosas|1899-12-30 00:25:00|1899-12-30 00:00:25|Ahly|11|22||47.16666666666665|1899-12-30 00:47:10|||
||||ASEC Mimosas|546|Mo'men Zakaria|0|0|Possession|4|2016-06-28||8|5||0|Pass|15|1177||||Hossam Ghaly-Mo'men Zakaria|300-546|1|0|-1|2|Ahly||0||0|1||0||135|1900-01-01|0|Hossam Ghaly|0|1|0||448|Forward|31.622776601683793|0|0|448|1|300|Hossam El Sayed Ghaly|0|0|1178|0|Success|10||Ahly|1899-12-30 00:26:00|1899-12-30 00:00:26|ASEC Mimosas|-10|-21||47.183333333333316|1899-12-30 00:47:11|||
||||ASEC Mimosas|0|0|-10|-21|Possession|4|2016-06-28||0|0||15|BallReceived|32|1178||||0|0|1|0|-1|2|Ahly||0||1|0||0||53|1900-01-01|0|Mo'men Zakaria|0|1|0||0|0|0.0|0|300|448|2|546|Mo'men Zakaria|0|0|0|448|Success|10||Ahly|1899-12-30 00:29:00|1899-12-30 00:00:29|ASEC Mimosas|8|5||47.23333333333331|1899-12-30 00:47:14|||
